owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
80509,71-80,w,2,24,Boxer,NA,NA,NA,I,2011,w,gelb,2011-03-06
80513,51-60,w,3,33,Parson Jack Russell Terrier,NA,NA,NA,K,2011,w,tricolor,2011-06-06
80516,51-60,m,3,33,Malteser,Mischling,NA,NA,K,2005,w,weiss/braun,2005-05-06
80525,71-80,m,7,72,Zwergpudel,NA,NA,NA,K,2011,m,schwarz,2011-01-06
80530,81-90,w,2,21,Pudel,NA,NA,NA,K,2005,w,schwarz,2005-09-06
80536,71-80,m,2,21,Schweizer Niederlaufhund,NA,NA,NA,K,2007,m,weiss/orange,2007-08-06
80538,61-70,w,2,24,English Cocker Spaniel,NA,NA,NA,K,2011,m,schwarz/weiss,2011-04-06
80545,51-60,m,9,91,Border Terrier,NA,NA,NA,K,2010,w,red grizzle,2010-02-06
80545,51-60,m,9,91,Border Terrier,NA,NA,NA,K,2006,w,schwarz/braun,2006-12-06
80552,51-60,w,10,101,Windspiel,NA,NA,NA,I,2004,w,beige/weiss,2004-11-06
80553,81-90,w,2,21,Jack Russel Terrier,NA,NA,NA,K,2002,m,weiss/schwarz,2002-07-06
80556,81-90,m,3,31,Mops,NA,NA,NA,K,2009,m,gestromt,2009-01-06
80571,51-60,m,3,31,Mischling klein,NA,NA,NA,K,2013,w,schwarz/braun,2013-10-06
80575,81-90,w,4,42,Mischling klein,NA,NA,NA,K,2008,w,weiss/beige,2008-03-06
80584,71-80,w,8,82,Labrador Retriever,NA,NA,NA,I,2009,m,schwarz,2009-06-06
80602,71-80,w,12,122,Bolonka Zwetna,NA,NA,NA,K,2011,m,weiss,2011-05-06
80604,71-80,m,7,72,Labrador Retriever,NA,NA,NA,I,2004,w,schwarz,2004-01-06
80604,71-80,m,7,72,Labrador Retriever,NA,NA,NA,I,2009,w,braun,2009-09-06
80604,71-80,m,7,72,Labrador Retriever,NA,NA,NA,I,2012,w,schwarz,2012-08-06
80607,81-90,w,10,101,West Highland White Terrier,NA,NA,NA,K,2004,w,weiss,2004-04-06
80608,81-90,w,2,24,Deutscher Schäfer,NA,NA,NA,I,2004,w,schwarz/gelb,2004-02-06
80618,71-80,w,8,83,Irish Terrier,NA,NA,NA,I,2005,w,rot,2005-12-06
80622,61-70,m,6,61,Parson Russell Terrier,NA,NA,NA,K,2002,w,weiss/braun,2002-11-06
80628,61-70,m,9,91,Labrador Retriever,NA,NA,NA,I,2016,w,schwarz,2016-07-06
80631,71-80,w,11,115,Tervueren,NA,NA,NA,I,2005,w,braun/schwarz,2005-01-06
80637,81-90,m,12,123,Mischling gross,NA,NA,NA,I,2009,w,schwarz,2009-10-06
80645,81-90,w,2,21,Berner Sennenhund,NA,NA,NA,I,2013,w,tricolor,2013-03-06
80645,81-90,w,2,21,Berner Sennenhund,NA,NA,NA,I,2010,w,schwarz/braun/weiss,2010-06-06
80647,61-70,m,11,111,Golden Retriever,NA,NA,NA,I,2010,m,blondfarben,2010-05-06
80648,41-50,m,11,111,Belgischer Schäfer,NA,Groenendael,NA,I,2015,m,schwarz,2015-01-06
80653,61-70,m,7,73,Groenendael,NA,NA,NA,I,2009,w,schwarz,2009-09-06
80656,71-80,m,10,101,Pointer,NA,NA,NA,I,2008,w,weiss,2008-08-06
80659,51-60,w,3,33,English Springer Spaniel,NA,NA,NA,I,2012,m,schwarz/weiss,2012-04-06
